env_name,library_type,optimizer_type,optimizer_name,threshold,alpha,mse,mse_qat
CartPole-v1,poly,hardware,STLSQ,0.004641588833612777,599.4842503189421,0.08434062822034949,0.2575197492685774
CartPole-v1,poly,hardware,STLSQ,0.004641588833612777,7742.636826811277,0.1019252879667924,0.19124501422097723
CartPole-v1,poly,hardware,STLSQ,0.004641588833612777,100000.0,0.10967206472462566,0.11035750225542988
CartPole-v1,poly,hardware,STLSQ,0.021544346900318822,1e-05,0.05753091234505912,1.677634622373877
CartPole-v1,poly,hardware,STLSQ,0.021544346900318822,0.0001291549665014884,0.057542389160120146,2.333828183365357
CartPole-v1,poly,hardware,STLSQ,0.021544346900318822,0.0016681005372000592,0.06060724976903998,1.8673518994138794
CartPole-v1,poly,hardware,STLSQ,0.021544346900318822,0.021544346900318846,0.06257146495645761,2.0990316501665816
CartPole-v1,poly,hardware,STLSQ,0.021544346900318822,0.2782559402207126,0.06474677721866982,1.8222819460767503
CartPole-v1,poly,hardware,STLSQ,0.021544346900318822,3.593813663804626,0.07442549117525318,0.9140133075719014
CartPole-v1,poly,hardware,STLSQ,0.021544346900318822,46.41588833612782,0.08198690064926029,0.9114201353463955
CartPole-v1,poly,hardware,STLSQ,0.021544346900318822,599.4842503189421,0.09418148925352259,0.10796456709769366
CartPole-v1,poly,hardware,STLSQ,0.021544346900318822,7742.636826811277,0.10988859793840346,0.10996828750395278
CartPole-v1,poly,hardware,STLSQ,0.021544346900318822,100000.0,0.11205064881238189,0.11203863960083545
CartPole-v1,poly,hardware,STLSQ,0.1,1e-05,0.057715365374900206,1.484726409102892
CartPole-v1,poly,hardware,STLSQ,0.1,0.0001291549665014884,0.06012341040648539,1.715487467948173
CartPole-v1,poly,hardware,STLSQ,0.1,0.0016681005372000592,0.06423730066977013,1.9475385988764116
CartPole-v1,poly,hardware,STLSQ,0.1,0.021544346900318846,0.06500406715010766,1.358996816740749
CartPole-v1,poly,hardware,STLSQ,0.1,0.2782559402207126,0.07275386927759371,0.33203420289154084
CartPole-v1,poly,hardware,STLSQ,0.1,3.593813663804626,0.08342694824040502,0.47803753504122215
CartPole-v1,poly,hardware,STLSQ,0.1,46.41588833612782,0.09264730973511628,0.1575974663234282
CartPole-v1,poly,hardware,STLSQ,0.1,599.4842503189421,0.11162687497866806,0.11164554715738684
CartPole-v1,poly,hardware,STLSQ,0.1,7742.636826811277,0.11213577658182805,0.11213007271644583
CartPole-v1,poly,hardware,STLSQ,0.1,100000.0,0.2500170625,0.25
CartPole-v1,poly,hardware,STLSQ,0.46415888336127725,1e-05,0.059646592542514636,1.4533297273512042
CartPole-v1,poly,hardware,STLSQ,0.46415888336127725,0.0001291549665014884,0.06400823347863496,0.8772144028851513
CartPole-v1,poly,hardware,STLSQ,0.46415888336127725,0.0016681005372000592,0.06566776169337035,0.4878611548469962
CartPole-v1,poly,hardware,STLSQ,0.46415888336127725,0.021544346900318846,0.06989922206691199,0.29501498466534953
CartPole-v1,poly,hardware,STLSQ,0.46415888336127725,0.2782559402207126,0.08077190158932548,0.11504789155196254
CartPole-v1,poly,hardware,STLSQ,0.46415888336127725,3.593813663804626,0.09397193951876373,0.11917952625502298
CartPole-v1,poly,hardware,STLSQ,0.46415888336127725,46.41588833612782,0.10361530498027754,0.10355484753571409
CartPole-v1,poly,hardware,STLSQ,0.46415888336127725,599.4842503189421,0.11213577658182805,0.11213007271644583
CartPole-v1,poly,hardware,STLSQ,0.46415888336127725,7742.636826811277,0.4938,0.4938
CartPole-v1,poly,hardware,STLSQ,0.46415888336127725,100000.0,0.4938,0.4938
CartPole-v1,poly,hardware,STLSQ,2.154434690031882,1e-05,0.08928509955291575,1.3621992453422458
CartPole-v1,poly,hardware,STLSQ,2.154434690031882,0.0001291549665014884,0.11082944720857527,0.33305703658747265
CartPole-v1,poly,hardware,STLSQ,2.154434690031882,0.0016681005372000592,0.1348945578986801,0.44113434782955546
CartPole-v1,poly,hardware,STLSQ,2.154434690031882,0.021544346900318846,0.16307959178509462,0.3389212402619516
CartPole-v1,poly,hardware,STLSQ,2.154434690031882,0.2782559402207126,0.27358302267562096,0.609140078504752
CartPole-v1,poly,hardware,STLSQ,2.154434690031882,3.593813663804626,0.49209371042448236,0.4920797190686006
CartPole-v1,poly,hardware,STLSQ,2.154434690031882,46.41588833612782,0.4938,0.4938
CartPole-v1,poly,hardware,STLSQ,2.154434690031882,599.4842503189421,0.4938,0.4938
CartPole-v1,poly,hardware,STLSQ,2.154434690031882,7742.636826811277,0.4938,0.4938
CartPole-v1,poly,hardware,STLSQ,2.154434690031882,100000.0,0.4938,0.4938
CartPole-v1,poly,hardware,STLSQ,10.0,1e-05,0.13181526499667784,0.36406151731099234
CartPole-v1,poly,hardware,STLSQ,10.0,0.0001291549665014884,0.17498708391447335,0.38823949310720535
CartPole-v1,poly,hardware,STLSQ,10.0,0.0016681005372000592,0.2206313538515125,0.3965114349896617
CartPole-v1,poly,hardware,STLSQ,10.0,0.021544346900318846,0.3810131831201175,0.40673678449558137
CartPole-v1,poly,hardware,STLSQ,10.0,0.2782559402207126,0.489026621762687,0.48916912938253315
CartPole-v1,poly,hardware,STLSQ,10.0,3.593813663804626,0.4938,0.4938
CartPole-v1,poly,hardware,STLSQ,10.0,46.41588833612782,0.4938,0.4938
CartPole-v1,poly,hardware,STLSQ,10.0,599.4842503189421,0.4938,0.4938
CartPole-v1,poly,hardware,STLSQ,10.0,7742.636826811277,0.4938,0.4938
CartPole-v1,poly,hardware,STLSQ,10.0,100000.0,0.4938,0.4938
