env_name,library_type,optimizer_type,optimizer_name,threshold,alpha,mse,mse_qat
Pendulum-v1,hw,regular,ConstrainedSR3,1778.2794100389228,100000.0,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,316227.7660168379,1e-05,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,316227.7660168379,0.0001291549665014884,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,316227.7660168379,0.0016681005372000592,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,316227.7660168379,0.021544346900318846,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,316227.7660168379,0.2782559402207126,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,316227.7660168379,3.593813663804626,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,316227.7660168379,46.41588833612782,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,316227.7660168379,599.4842503189421,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,316227.7660168379,7742.636826811277,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,316227.7660168379,100000.0,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,56234132.51903491,1e-05,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,56234132.51903491,0.0001291549665014884,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,56234132.51903491,0.0016681005372000592,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,56234132.51903491,0.021544346900318846,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,56234132.51903491,0.2782559402207126,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,56234132.51903491,3.593813663804626,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,56234132.51903491,46.41588833612782,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,56234132.51903491,599.4842503189421,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,56234132.51903491,7742.636826811277,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,56234132.51903491,100000.0,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,10000000000.0,1e-05,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,10000000000.0,0.0001291549665014884,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,10000000000.0,0.0016681005372000592,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,10000000000.0,0.021544346900318846,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,10000000000.0,0.2782559402207126,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,10000000000.0,3.593813663804626,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,10000000000.0,46.41588833612782,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,10000000000.0,599.4842503189421,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,10000000000.0,7742.636826811277,0.4390351725377852,0.4390351725377852
Pendulum-v1,hw,regular,ConstrainedSR3,10000000000.0,100000.0,0.4390351725377852,0.4390351725377852
